child_id,sleep_duration,screen_time,gaming,social_media_usage,outdoor_time,study_time,free_play
9608,9.00,,1.10,0.40,3.00,1.00,3.30
9609,11.10,5.0,0.00,0.70,1.90,3.00,2.00
9610,7.50,4.0,0.60,,3.50,3.00,0.70
9611,7.60,72.0,66.00,54.00,1.60,2.50,3.70
9612,10.50,2.5,,0.00,2.50,2.50,2.50
9613,9.20,2.5,0.10,0.40,1.50,2.10,5.50
9614,,2.0,1.00,0.00,0.50,1.50,
9615,9.80,,12.00,0.00,1.20,1.80,2.50
9616,9.50,2.0,1.10,1.20,3.50,3.00,3.00
9617,10.00,3.5,1.40,1.10,3.50,2.50,2.00
9618,9.40,<1,0.70,0.00,4.10,1.50,2.90
9619,9.50,0.5,1.30,1.30,2.00,4.00,1.50
9620,8.10,7.0,0.20,0.80,0.60,2.50,1.50
9621,9.50,0.2,1.00,0.70,1.70,,3.50
9622,9.00,2.0,0.70,0.80,,3.50,0.30
9623,10.20,60.0,24.00,0.00,2.50,1.50,3.50
9624,9.10,360.0,18.00,0.00,2.00,3.90,3.00
9625,,2.0,,0.00,4.20,,5.00
9626,10.00,294.0,0.00,36.00,,3.50,1.30
9627,9.50,3.3,0.00,0.00,2.40,2.70,2.50
9628,11.00,1.5,0.00,0.60,3.30,0.00,5.50
9629,7.60,5.6,1.10,1.10,1.80,4.00,2.00
9630,9.50,300.0,30.00,18.00,,3.50,1.80
9631,,282.0,78.00,0.00,2.00,1.50,3.60
9632,12.00,0.5,0.60,0.10,1.00,0.00,6.00
9633,9.20,5.5,1.40,0.00,2.00,4.10,2.00
9634,9.50,0.0,12.00,42.00,3.60,1.50,5.00
9635,10.00,120.0,18.00,18.00,2.00,2.10,2.80
9636,8.30,3.6,0.30,0.50,4.20,5.00,1.70
9637,12.00,0.0,60.00,60.00,,1.50,4.50
9638,10.70,6.0,0.60,0.50,1.50,0.60,3.00
9639,7.50,n/a,42.00,,3.80,2.40,2.60
9640,11.00,114.0,54.00,6.00,2.50,0.00,4.90
9641,11.00,0.5,0.90,0.70,3.30,2.00,4.60
9642,8.60,5.3,,1.20,2.50,4.60,0.50
9643,9.90,2.7,0.10,0.00,2.00,4.20,1.30
9644,10.30,4.7,1.10,1.10,1.70,3.30,1.40
9645,8.00,5.5,0.10,0.30,2.00,4.50,2.50
9646,9.00,144.0,66.00,,2.00,2.50,4.00
9647,10.50,4.0,0.90,0.60,2.20,2.00,2.60
9648,8.70,not recorded,0.00,0.40,0.70,3.50,0.50
9649,10.50,3.1,0.80,,2.50,1.50,3.20
9650,10.80,1.9,0.30,0.00,3.50,1.80,2.30
9651,10.00,270.0,18.00,0.00,2.60,3.50,2.60
9652,9.00,108.0,102.00,0.00,2.90,1.50,3.00
9653,9.60,5.5,0.90,1.20,0.80,3.50,1.50
9654,9.00,2.0,0.10,0.20,3.50,3.20,3.50
9655,6.60,4.0,0.20,0.90,2.50,3.70,1.00
9656,7.80,3.1,0.50,1.30,3.00,4.00,0.70
9657,9.70,3.5,1.60,1.20,2.00,4.50,1.00
9658,10.50,2.0,1.30,0.00,2.60,1.50,3.30
9659,9.50,3.5,1.40,0.30,1.70,2.50,3.00
9660,9.00,3.8,1.40,0.80,1.00,3.00,
9661,9.00,3.5,1.00,2.20,2.10,2.50,3.40
9662,11.00,192.0,84.00,36.00,1.40,1.00,3.50
9663,9.80,1.5,0.40,1.10,3.50,1.10,3.50
9664,11.30,0.2,0.50,1.00,2.50,2.00,3.60
9665,8.50,192.0,36.00,0.90,1.00,4.20,
9666,10.00,96.0,24.00,0.00,3.60,3.20,2.50
9667,9.00,4.5,0.00,0.00,2.50,4.60,2.40
9668,9.50,210.0,36.00,0.20,0.00,,2.60
9669,9.50,2.0,1.70,,4.50,2.80,2.40
9670,12.00,0.7,0.30,0.00,2.50,0.70,4.00
9671,10.30,3.4,0.00,0.30,3.00,,5.20
9672,10.50,2.4,0.70,1.20,2.00,2.90,
9673,10.50,90.0,12.00,,2.90,1.50,2.50
9674,10.80,0.0,0.60,0.40,2.50,1.00,2.50
9675,,570.0,30.00,48.00,0.50,3.10,0.00
9676,10.50,210.0,66.00,18.00,1.50,2.00,2.00
9677,9.50,,0.40,0.10,0.80,3.50,2.10
9678,10.50,2.0,1.10,1.40,3.00,4.00,2.50
9679,,4.0,0.50,0.40,,1.50,3.30
9680,10.20,216.0,30.00,0.00,,2.50,4.90
9681,8.00,,1.10,1.10,1.50,,3.00
9682,9.10,1.3,0.40,0.00,4.00,0.00,4.50
9683,9.30,336.0,84.00,90.00,0.30,3.70,1.70
9684,9.70,2.7,,0.00,3.50,0.70,3.50
9685,9.10,300.0,66.00,0.00,5.00,2.60,2.70
9686,,,0.20,0.60,1.70,3.00,0.50
9687,10.90,0.5,1.60,0.20,5.00,0.50,2.00
9688,9.00,4.9,0.50,1.30,1.00,3.60,2.30
9689,,258.0,78.00,0.00,3.50,1.00,1.70
9690,10.80,282.0,66.00,1.10,,2.50,1.80
9691,10.50,2.9,0.70,0.40,3.70,1.00,
9692,11.00,4.0,0.70,0.00,3.90,0.00,3.00
9693,8.00,4.5,1.10,1.20,3.10,3.50,2.00
9694,8.80,7.6,1.20,1.40,0.00,,1.50
9695,10.90,1.5,0.70,0.30,5.50,1.70,2.50
9696,10.70,--,,0.90,1.00,3.60,3.00
9697,11.30,4.0,1.20,0.00,0.60,1.80,3.00
9698,8.70,5.4,0.70,0.90,0.80,4.50,1.20
9699,8.50,4.0,0.90,1.40,1.50,4.50,1.00
9700,9.80,3.7,0.00,0.10,,,1.60
9701,10.00,0.0,0.60,0.70,3.50,2.50,5.40
9702,10.50,4.2,1.00,1.30,1.50,2.60,0.50
9703,8.00,4.6,0.60,0.60,3.40,2.50,3.40
9704,10.40,5.1,0.70,0.00,2.50,2.00,2.10
9705,8.90,5.0,0.10,1.30,2.80,1.90,
9706,11.30,1.0,0.30,1.40,3.40,2.80,3.10
9707,9.30,2.6,0.50,1.60,2.50,2.40,2.00
9708,,300.0,72.00,12.00,1.00,2.00,3.30
9709,9.50,5.5,0.10,0.90,0.00,4.00,2.00
9710,9.00,5.5,0.40,0.90,0.50,4.00,1.00
9711,9.20,3.2,,1.40,2.50,3.30,
9712,7.00,3.4,1.00,0.00,3.10,3.00,2.50
9713,11.00,4.0,0.80,0.60,1.50,3.50,2.80
9714,11.00,4.3,0.60,0.20,1.50,3.00,3.10
9715,9.50,1.2,1.00,0.30,6.00,2.20,4.50
9716,10.00,2.0,1.20,0.00,3.00,2.50,1.50
9717,,3.0,0.50,0.70,1.50,2.50,2.00
9718,8.00,4.5,0.30,0.30,,2.00,2.50
9719,10.00,1.0,0.40,0.00,4.50,2.50,4.70
9720,9.90,2.5,0.30,0.00,3.70,1.50,2.50
9721,10.50,18.0,12.00,0.00,6.10,1.70,2.50
9722,10.20,3.2,0.50,0.00,4.50,3.20,2.50
9723,8.90,4.5,0.80,0.00,1.00,2.00,3.20
9724,8.00,<1,0.90,0.70,0.70,2.30,2.50
9725,,4.7,0.50,1.60,1.50,3.00,1.60
9726,9.50,,0.90,0.40,,3.20,2.00
9727,12.20,120.0,54.00,0.20,3.20,2.00,
9728,10.60,4.6,1.10,0.60,1.50,3.00,2.50
9729,10.00,60.0,42.00,0.00,3.50,3.00,3.50
9730,8.70,2.1,0.40,0.00,,3.70,2.90
9731,8.40,1.0,1.10,0.40,3.50,2.00,2.00
9732,10.00,,60.00,,2.60,2.00,2.00
9733,7.20,6.0,0.60,0.60,3.50,4.00,2.20
9734,9.60,3.4,1.10,1.10,1.00,2.10,1.30
9735,9.00,0.0,0.00,0.80,3.50,2.00,3.50
9736,10.70,60.0,72.00,30.00,1.90,2.10,4.50
9737,8.90,4.5,0.80,0.90,1.70,3.50,2.40
9738,8.30,240.0,18.00,1.10,1.80,3.40,2.00
9739,10.50,1.8,0.90,1.20,3.30,1.60,4.50
9740,11.00,174.0,60.00,0.70,2.00,1.60,4.20
9741,6.50,--,36.00,18.00,1.20,,1.00
9742,8.20,192.0,0.00,,2.50,4.50,2.00
9743,9.50,not recorded,0.00,42.00,2.00,3.30,1.40
9744,9.50,1.0,0.60,0.00,2.50,1.10,3.00
9745,10.50,1.9,1.20,0.00,2.50,2.20,3.40
9746,9.50,2.0,2.00,1.40,3.50,3.80,1.40
9747,10.50,2.5,0.60,0.20,1.70,2.90,2.10
9748,9.50,,0.30,,3.80,,5.00
9749,11.00,2.5,,0.00,3.00,,3.50
9750,10.60,3.0,,0.80,1.30,3.20,3.40
9751,,,0.00,1.10,2.40,2.90,1.50
9752,9.90,6.2,1.10,1.30,0.60,,1.10
9753,11.10,0.0,0.00,0.00,5.00,2.50,2.90
9754,10.60,3.0,0.70,0.90,2.00,2.30,
9755,10.80,3.0,1.50,0.00,4.60,,2.10
9756,,3.0,0.70,0.00,0.10,3.50,2.80
9757,10.50,2.5,0.00,0.80,4.00,0.30,3.70
9758,11.50,1.5,0.60,0.50,2.50,1.90,3.40
9759,11.00,2.7,0.30,0.30,3.00,2.20,3.50
9760,,2.9,0.00,0.00,2.40,1.10,3.90
9761,10.50,3.3,1.70,0.40,,2.50,
9762,8.00,1.8,1.20,1.30,3.50,4.20,0.60
9763,11.00,4.4,1.90,1.80,2.50,1.60,1.20
9764,11.60,1.1,0.30,0.10,4.90,1.50,5.60
9765,,204.0,66.00,0.70,1.30,1.20,4.00
9766,10.30,3.4,0.40,,1.10,4.20,2.50
9767,,174.0,24.00,24.00,1.90,2.90,
9768,,3.7,0.70,0.80,1.00,2.50,2.40
9769,10.00,5.0,0.70,0.20,0.90,3.50,3.80
9770,10.40,1.5,0.50,0.00,0.30,0.20,5.00
9771,9.00,204.0,54.00,1.40,2.00,2.30,4.00
9772,9.30,,1.10,0.00,0.50,2.00,3.70
9773,8.70,300.0,54.00,6.00,4.60,2.80,1.00
9774,10.70,144.0,78.00,0.00,,1.20,
9775,10.90,3.6,1.40,0.20,1.60,2.50,
9776,11.50,210.0,90.00,0.00,1.70,1.50,4.30
9777,10.00,5.5,0.90,0.00,3.00,2.00,2.00
9778,8.00,2.2,1.30,0.50,4.60,2.60,2.20
9779,10.20,3.0,,0.70,0.70,1.50,0.80
9780,9.00,1.9,0.00,1.00,1.00,4.00,1.50
9781,11.30,<1,36.00,6.00,1.00,2.50,2.70
9782,7.40,7.1,0.30,0.90,0.60,4.80,2.00
9783,9.50,1.5,0.80,0.50,1.00,2.30,1.70
9784,9.00,3.5,0.50,1.10,2.00,2.20,1.40
9785,10.10,4.0,0.80,,,1.50,3.30
9786,9.00,2.0,0.20,0.00,3.50,3.00,2.50
9787,12.40,90.0,42.00,0.00,1.10,3.50,2.00
9788,7.60,5.5,0.60,0.60,2.00,3.10,1.00
9789,8.00,150.0,60.00,1.30,1.00,3.50,2.00
9790,9.20,132.0,72.00,24.00,3.00,2.50,2.90
9791,9.00,2.8,0.10,0.70,2.10,0.50,2.50
9792,9.50,not recorded,0.00,,2.00,3.90,2.70
9793,10.00,1.5,0.00,0.00,2.60,2.50,1.20
9794,9.60,n/a,0.90,0.80,1.60,3.30,
9795,8.20,2.2,1.50,0.10,3.50,2.00,2.00
9796,9.10,5.5,0.00,0.70,1.00,2.00,3.10
9797,9.20,>60,,0.60,1.50,2.10,0.50
9798,,2.0,0.80,0.20,3.50,2.50,4.00
9799,10.30,0.5,1.00,1.40,4.50,2.00,2.90
9800,9.70,3.3,1.20,0.50,1.50,0.90,3.00
9801,12.00,4.5,0.40,0.00,0.70,3.00,2.70
9802,,180.0,48.00,0.00,2.70,1.20,5.00
9803,8.70,4.8,0.00,0.80,0.90,3.00,1.20
9804,9.80,180.0,0.00,36.00,1.80,1.80,3.50
9805,9.40,0.0,0.60,0.30,4.00,2.60,2.50
9806,9.00,1.5,0.60,1.00,,2.50,4.50
9807,9.40,2.0,0.80,1.70,5.70,3.50,1.90
9808,9.50,,30.00,48.00,4.10,4.20,1.30
9809,10.50,12.0,84.00,0.90,3.50,3.50,3.50
9810,8.50,4.5,1.20,1.20,1.50,2.60,2.70
9811,10.50,2.9,0.00,0.00,3.50,2.50,3.00
9812,,5.9,0.60,0.70,1.00,3.50,
9813,11.50,4.5,0.50,0.50,1.00,3.00,2.00
9814,10.00,,1.40,0.00,1.00,3.00,2.10
9815,11.30,,0.30,0.40,2.60,0.00,4.00
9816,9.80,2.0,0.70,0.40,2.90,0.80,4.00
9817,9.00,2.5,0.70,,4.50,1.50,5.00
9818,10.00,,0.40,,1.50,1.50,3.90
9819,8.50,1.0,0.00,,,5.00,2.80
9820,10.00,2.0,0.80,0.50,2.20,1.00,2.70
9821,,2.0,0.10,,2.80,3.50,3.00
9822,9.50,1.9,0.30,0.70,6.10,2.00,4.00
9823,9.50,5.2,1.20,1.20,2.10,2.00,2.30
9824,8.00,,54.00,60.00,0.50,4.50,1.00
9825,10.00,0.0,1.00,0.60,2.20,3.00,4.00
9826,10.50,,1.10,0.00,4.60,1.30,4.00
9827,10.30,2.8,0.10,0.40,0.50,2.00,3.50
9828,9.60,3.0,0.00,0.00,2.10,5.00,2.40
9829,10.00,2.0,0.30,0.40,3.20,,
9830,,1.5,0.80,0.40,2.60,0.00,5.50
9831,11.40,,0.00,0.00,6.10,0.90,4.00
9832,7.50,3.8,1.20,1.00,,,1.00
9833,8.70,252.0,30.00,78.00,0.60,3.50,1.20
9834,,3.6,0.30,2.40,3.50,3.50,2.00
9835,9.80,4.1,1.70,0.90,1.40,3.10,2.50
9836,8.90,4.2,0.30,0.40,2.40,1.50,4.00
9837,8.40,1.0,0.70,0.10,1.90,2.50,2.30
9838,10.50,120.0,0.00,30.00,1.30,1.00,4.40
9839,11.50,3.3,0.80,0.30,2.90,1.00,4.00
9840,9.50,2.6,0.00,0.50,3.80,5.00,1.60
9841,8.00,1.5,0.90,0.00,,2.10,2.00
9842,7.50,3.5,,1.90,2.70,2.10,2.00
9843,10.50,2.1,0.90,0.00,3.00,4.50,1.80
9844,,,0.60,0.00,3.00,1.90,4.40
9845,9.00,1.6,0.50,0.70,4.50,0.70,5.40
9846,9.00,2.2,0.80,0.70,2.50,2.00,3.50
9847,10.00,4.2,1.60,0.00,1.50,3.00,2.40
9848,9.00,2.5,,1.00,2.00,,3.20
9849,,<1,60.00,0.00,5.50,0.90,4.50
9850,,150.0,60.00,0.50,2.00,1.60,2.50
9851,9.00,,1.30,1.40,1.70,4.10,1.00
9852,7.50,3.5,1.50,1.20,2.60,,1.50
9853,9.00,3.4,1.00,0.00,4.00,3.60,2.50
9854,9.00,0.5,1.40,1.40,3.50,3.00,2.80
9855,9.50,,0.20,0.20,3.20,2.10,2.60
9856,9.60,420.0,12.00,0.70,0.20,2.50,1.70
9857,8.50,5.5,0.80,1.20,,3.50,2.20
9858,11.00,,,0.00,0.10,1.00,3.50
9859,8.60,258.0,30.00,0.00,1.80,2.50,1.90
9860,10.50,3.0,0.80,0.70,1.20,3.10,2.50
9861,9.00,1.6,0.30,0.70,,2.50,1.30
9862,,3.0,0.60,0.90,7.50,0.50,3.00
9863,11.50,120.0,42.00,30.00,4.00,1.70,4.00
9864,9.90,3.5,0.20,0.00,1.60,5.40,3.00
9865,9.30,5.0,0.50,1.00,1.50,2.60,2.50
9866,9.00,120.0,6.00,66.00,3.00,4.50,1.00
9867,,36.0,66.00,0.70,5.20,2.50,2.50
9868,9.80,180.0,54.00,18.00,2.50,,2.90
9869,9.00,4.5,0.60,0.00,1.20,2.00,
9870,8.50,2.6,0.50,1.30,2.50,2.40,4.20
9871,10.50,,0.70,0.70,2.60,1.60,2.50
9872,9.50,4.7,1.40,0.80,1.60,2.20,2.50
9873,9.50,4.5,1.30,0.00,5.80,1.00,3.50
9874,10.00,66.0,24.00,0.50,2.80,1.00,3.50
9875,8.00,3.0,0.70,1.20,2.00,3.40,1.50
9876,9.10,2.8,,0.10,2.00,2.60,3.30
9877,10.50,258.0,60.00,0.00,1.00,1.00,1.60
9878,9.70,4.4,0.20,0.00,2.00,1.00,3.50
9879,11.00,300.0,30.00,0.00,0.50,3.00,2.50
9880,10.20,2.5,1.20,0.10,0.60,0.50,4.40
9881,9.00,3.0,0.50,0.70,3.50,3.50,
9882,12.00,72.0,30.00,0.00,4.40,2.10,1.70
9883,9.30,2.5,0.30,0.50,0.00,1.00,2.70
9884,10.50,5.2,0.50,0.00,1.50,2.00,
9885,8.70,6.5,0.60,0.40,2.00,2.50,2.50
9886,8.50,120.0,60.00,,2.80,2.10,2.60
9887,9.60,282.0,12.00,0.70,3.00,2.70,3.00
9888,9.00,1.7,0.90,,2.50,3.00,3.50
9889,9.10,360.0,60.00,24.00,2.00,4.50,1.00
9890,9.60,5.5,,1.40,0.50,3.00,1.50
9891,9.50,360.0,12.00,48.00,3.00,2.50,1.50
9892,9.50,2.5,1.10,1.30,2.50,2.50,2.40
9893,9.00,3.5,0.80,1.80,3.50,3.60,3.00
9894,9.10,1.5,0.10,1.30,2.10,3.10,2.00
9895,10.50,1.9,0.30,0.20,2.00,1.90,3.50
9896,10.90,3.3,1.10,0.50,1.70,1.00,3.70
9897,9.90,2.0,0.10,0.00,1.80,0.00,3.90
9898,9.50,168.0,42.00,,1.50,2.00,1.70
9899,9.00,2.7,0.30,0.00,3.50,2.00,4.80
9900,8.50,1.7,0.30,0.80,1.50,2.90,2.50
9901,11.50,90.0,66.00,36.00,3.60,0.30,4.90
9902,8.50,5.5,1.00,0.00,2.90,2.00,1.90
9903,9.30,0.5,0.80,1.00,5.10,2.00,4.00
9904,9.00,0.0,0.30,1.20,3.50,1.50,2.60
9905,9.00,300.0,78.00,66.00,1.00,3.50,
9906,11.20,2.0,0.20,0.00,1.50,3.00,3.50
9907,10.70,1.0,1.00,0.00,4.00,2.10,4.20
9908,8.50,1.0,1.00,0.00,6.20,2.00,4.50
9909,9.50,336.0,12.00,72.00,1.00,3.50,1.30
9910,8.40,66.0,96.00,0.00,4.40,1.00,3.50
9911,9.50,,1.00,0.40,1.50,4.50,0.80
9912,8.90,360.0,48.00,0.00,2.30,2.50,2.20
9913,11.20,n/a,1.30,0.40,3.50,1.60,4.20
9914,9.50,2.4,1.10,0.00,1.00,1.50,5.50
9915,10.40,0.7,1.40,0.60,4.10,2.40,4.50
9916,11.50,3.0,1.80,0.50,0.90,2.60,
9917,10.20,6.0,0.00,0.40,1.00,2.30,
9918,10.50,2.0,0.00,0.00,2.00,0.50,5.80
9919,9.50,5.4,1.20,,2.00,3.50,1.50
9920,9.80,3.8,0.60,1.40,1.80,2.70,2.50
9921,9.00,60.0,24.00,60.00,4.00,1.50,3.40
9922,8.50,,0.20,0.70,3.30,1.50,2.00
9923,8.60,4.5,0.00,0.70,1.40,0.90,4.90
9924,9.80,5.3,0.40,0.00,2.50,3.50,2.50
9925,10.00,,0.30,0.10,0.90,3.20,3.50
9926,9.40,2.5,0.00,0.00,1.60,1.50,3.50
9927,9.90,,90.00,78.00,2.20,2.00,2.40
9928,11.50,,1.10,0.00,2.50,1.50,3.10
9929,10.60,1.4,1.40,0.20,4.50,0.00,3.50
9930,9.30,1.4,0.20,,3.00,2.50,3.50
9931,8.50,3.7,0.90,2.10,1.50,3.50,0.40
9932,10.50,3.0,0.60,,1.50,2.50,
9933,10.20,270.0,48.00,54.00,1.50,3.30,1.50
9934,9.90,1.5,,0.00,3.50,3.00,
9935,9.50,3.0,0.50,0.00,,3.50,1.90
9936,12.60,0.6,1.00,0.00,0.70,0.00,3.20
9937,10.00,1.0,0.00,0.90,1.00,1.10,3.50
9938,9.70,>60,0.00,0.00,2.00,0.20,4.00
9939,8.50,2.1,0.00,1.00,4.00,4.20,3.60
9940,,2.5,1.10,2.00,,2.00,1.70
9941,8.00,,0.40,1.10,1.50,3.20,0.50
9942,8.80,5.9,1.70,1.80,1.50,2.50,1.50
9943,10.50,0.4,1.80,0.40,2.70,2.00,2.50
9944,10.30,TBD,0.00,,2.00,2.50,4.80
9945,7.90,300.0,102.00,0.00,3.00,1.30,2.10
9946,9.50,0.0,0.50,0.80,4.00,1.00,3.10
9947,10.40,3.5,1.30,0.90,2.40,3.20,1.60
9948,10.50,2.4,0.50,0.50,3.00,2.20,3.00
9949,,210.0,36.00,0.00,2.30,3.10,1.70
9950,9.10,150.0,120.00,1.50,2.40,2.30,3.00
9951,9.70,5.1,0.80,0.60,1.90,1.00,3.40
9952,8.00,5.1,0.30,1.00,1.30,,2.80
9953,10.90,102.0,,48.00,1.90,1.50,3.40
9954,,3.5,0.00,1.00,1.50,2.60,2.50
9955,9.30,2.1,1.50,0.60,4.10,1.40,2.50
9956,10.20,5.5,0.70,0.70,0.00,2.20,3.00
9957,11.00,<1,90.00,42.00,1.50,1.50,4.00
9958,12.00,0.5,0.50,0.70,1.50,0.00,4.00
9959,9.80,300.0,18.00,60.00,,5.00,1.20
9960,10.50,2.5,1.10,0.00,1.40,1.50,3.00
9961,8.40,3.0,0.10,0.00,,1.50,5.30
9962,9.10,1.0,0.30,0.90,1.50,1.80,2.80
9963,9.80,3.0,,0.70,1.50,3.90,3.50
9964,9.20,222.0,24.00,0.20,1.50,1.00,1.00
9965,9.50,3.1,0.60,1.20,2.60,3.00,
9966,11.40,1.0,0.90,0.10,3.50,0.50,4.50
9967,9.00,0.5,1.60,0.00,2.30,3.40,2.00
9968,9.50,2.6,0.00,0.00,1.80,2.00,3.00
9969,9.00,4.9,0.20,0.30,2.00,2.00,4.00
9970,11.40,1.4,0.70,0.30,2.10,0.70,5.00
9971,10.90,3.0,,0.00,1.30,3.20,1.70
9972,9.50,2.8,0.50,1.20,2.10,3.50,1.00
9973,9.60,30.0,0.00,6.00,2.00,2.00,3.00
9974,10.20,6.0,0.90,0.40,1.00,2.00,2.50
9975,10.80,354.0,30.00,0.00,0.90,,1.60
9976,10.20,180.0,36.00,0.00,3.00,1.20,
9977,10.00,180.0,48.00,0.70,2.00,0.90,2.50
9978,,2.5,1.40,0.30,3.00,2.70,1.70
9979,8.80,3.0,0.00,0.00,5.10,2.00,5.00
9980,12.00,3.7,0.00,,0.50,2.80,3.40
9981,11.50,3.6,0.10,0.00,1.50,2.40,3.90
9982,9.50,270.0,72.00,114.00,1.50,3.00,1.70
9983,10.90,1.0,1.60,0.00,6.20,1.00,3.30
9984,8.50,330.0,54.00,72.00,2.20,3.50,1.20
9985,10.50,0.0,0.60,0.00,3.60,1.00,5.50
9986,8.00,4.3,1.00,1.00,1.50,3.80,1.90
9987,10.20,3.2,0.20,0.80,2.90,0.90,4.50
9988,10.50,0.5,1.00,0.00,3.50,0.70,3.60
9989,9.70,4.0,0.80,0.20,3.00,3.40,0.50
9990,10.20,1.5,,0.80,4.60,3.60,1.00
9991,8.80,2.5,0.10,1.30,,2.60,3.50
9992,8.50,6.5,1.80,1.10,1.50,3.00,1.80
9993,9.00,1.8,0.60,0.50,2.00,2.80,
9994,10.20,,0.00,0.00,2.00,1.50,2.30
9995,9.00,360.0,42.00,18.00,2.00,3.30,2.00
9996,,2.0,0.50,1.10,2.00,1.70,4.00
9997,10.50,0.3,0.70,0.70,2.30,1.00,3.50
9998,8.70,2.1,0.10,0.20,2.30,2.80,1.70
9999,10.00,0.0,0.10,0.00,2.00,2.40,2.50
10000,8.60,138.0,24.00,114.00,,3.30,2.00
10001,11.00,3.6,0.60,0.70,2.00,1.00,4.00
10002,11.00,2.5,1.30,0.00,3.00,3.00,3.50
10003,9.10,5.0,0.30,0.70,,,2.60
10004,9.10,2.0,1.10,0.20,3.00,3.10,3.00
10005,8.30,3.5,,0.00,4.80,0.00,3.90
10006,9.50,,0.00,0.00,1.70,1.50,
10007,9.80,3.5,0.00,0.80,2.30,2.90,3.00
10008,9.00,<1,,1.60,1.50,2.40,2.30
10009,9.00,--,1.00,1.10,1.50,3.00,
10010,11.30,0.5,1.20,0.20,1.60,1.00,3.50
10011,9.00,5.6,0.50,0.90,2.20,2.90,2.00
10012,,3.0,1.50,0.00,0.90,2.70,2.00
10013,9.50,2.6,0.00,0.60,3.20,2.90,2.50
10014,9.00,240.0,36.00,0.30,1.70,2.30,1.20
10015,9.50,0.5,0.00,,3.90,1.50,2.00
10016,9.70,1.0,0.20,0.00,2.60,1.50,
10017,9.10,1.5,0.00,0.60,1.50,3.00,1.00
10018,9.10,168.0,36.00,0.20,0.50,2.50,3.00
10019,8.60,3.5,0.30,0.90,2.90,3.50,1.00
10020,11.00,1.5,0.60,0.20,4.10,2.00,4.50
10021,10.00,1.9,0.50,0.00,2.70,1.50,4.70
10022,7.00,4.5,0.30,,3.00,3.50,1.00
10023,10.30,,0.80,0.30,1.80,2.20,4.40
10024,9.00,150.0,6.00,0.00,3.00,2.00,2.80
10025,9.30,--,0.70,1.80,3.30,,0.00
10026,9.30,1.2,0.40,0.30,3.00,1.00,2.00
10027,10.00,4.0,0.70,0.80,1.40,,1.30
10028,7.50,,66.00,60.00,1.50,3.00,2.00
10029,9.00,180.0,60.00,0.60,,3.00,3.50
10030,10.50,3.9,0.10,0.80,2.00,3.50,1.60
10031,12.30,162.0,6.00,0.00,2.30,0.00,3.70
10032,10.00,4.5,1.20,0.00,2.50,1.30,3.50
10033,10.50,4.0,0.40,0.50,2.00,2.90,3.00
10034,8.00,,,,1.50,2.30,1.70
10035,7.10,5.7,0.60,0.70,3.50,6.00,1.00
10036,9.80,1.8,0.70,0.30,4.00,2.90,1.30
10037,9.90,180.0,6.00,0.60,1.80,4.00,1.70
10038,7.60,,0.90,1.10,3.00,4.00,2.90
10039,,2.0,,0.30,3.80,1.50,3.60
10040,10.60,2.0,1.00,0.80,1.40,2.50,1.40
10041,8.60,0.1,0.00,0.10,4.00,2.60,2.30
10042,9.50,144.0,,24.00,1.50,2.50,2.50
10043,9.20,3.0,1.40,0.00,1.60,2.90,3.00
10044,8.70,1.9,1.30,,2.00,2.50,2.50
10045,10.50,1.9,0.50,1.00,1.40,2.50,1.10
10046,9.10,1.5,0.00,1.20,,2.20,3.20
10047,10.00,90.0,102.00,0.40,2.50,2.80,2.50
10048,8.50,4.6,1.20,0.20,4.00,3.00,2.50
10049,9.40,not recorded,0.80,0.00,0.70,1.80,4.20
10050,8.50,2.7,1.00,0.80,2.50,2.20,2.00
10051,9.50,5.1,0.40,0.30,1.60,2.90,2.50
10052,10.00,--,12.00,0.00,2.00,4.30,
10053,10.50,1.5,0.90,0.80,4.80,1.70,3.50
10054,,1.5,0.70,0.20,3.10,1.30,2.00
10055,10.00,0.0,1.50,0.00,,0.00,3.20
10056,9.50,300.0,72.00,1.00,1.50,4.00,1.60
10057,7.50,4.5,1.00,0.80,2.50,2.00,0.00
10058,9.50,0.0,0.00,0.40,4.50,3.00,2.40
10059,10.80,2.0,0.70,0.90,,2.20,2.00
10060,9.50,0.8,1.00,0.80,5.00,2.70,3.50
10061,9.00,6.0,0.80,1.10,,2.30,1.50
10062,,3.6,0.60,0.00,3.80,2.00,3.70
10063,9.50,90.0,36.00,0.00,,3.50,2.50
10064,10.40,1.6,0.00,0.20,3.10,0.30,3.60
10065,10.00,<1,36.00,1.10,2.20,2.20,4.40
10066,10.00,0.5,0.40,0.20,1.10,3.50,3.40
10067,10.00,3.0,0.00,0.90,1.00,3.50,3.30
10068,8.10,5.0,1.10,0.80,2.50,3.70,2.50
10069,11.40,not recorded,0.40,0.00,2.00,1.00,4.10
10070,9.70,2.0,0.00,1.20,4.00,0.40,2.50
10071,9.00,2.4,,,,2.60,3.00
10072,8.90,3.0,0.50,0.00,1.60,,3.50
10073,10.00,5.0,1.10,1.70,1.50,2.30,1.60
10074,11.30,0.0,30.00,6.00,3.50,1.80,4.30
10075,10.50,240.0,42.00,66.00,0.90,1.50,3.00
10076,10.90,1.0,0.60,0.80,3.20,,3.00
10077,8.80,5.4,0.50,,1.70,3.00,4.00
10078,11.50,90.0,72.00,42.00,1.00,3.30,3.00
